Human,SARS-CoV2,Score
Q9ULB1,P0DTC1,0.033927
Q9ULB1,P0DTC9,0.021488
Q9ULB1,P0DTC8,0.018962
P34903,P0DTC6,0.000623
P34903,P0DTC5,0.010173
P34903,P0DTC4,0.01147
P34903,P0DTC3,0.007578
P34903,P0DTD3,0.009446
P34903,P0DTC7,0.007266
P34903,P0DTC2,0.009031
P34903,P0DTC1,0.012526
P34903,P0DTC9,0.001678
P34903,P0DTC8,0.000727
P34903,P0DTD2,0.000727
Q96C45,P0DTC1,0.043131
Q96C45,P0DTC9,0.013564
Q9ULB4,P0DTC3,0.006488
Q9ULB4,P0DTD2,0.002941
Q9ULB4,P0DTC4,0.031176
Q9ULB4,P0DTD3,0.012526
Q9ULB4,P0DTC7,0.009256
Q9ULB4,P0DTC6,0.003131
Q9ULB4,P0DTC5,0.008391
Q9ULB4,P0DTC2,0.045985
Q9ULB4,P0DTC1,0.022249
Q9ULB4,P0DTC9,0.021505
Q9ULB4,P0DTC8,0.021712
Q03169,P0DTC5,0.001955
Q03169,P0DTC3,0.00199
Q03169,P0DTC2,0.024308
Q03169,P0DTC4,0.035276
Q03169,P0DTC7,8.7e-05
Q03169,P0DTC1,0.017941
Q03169,P0DTC9,0.035276
Q03169,P0DTC8,0.033321
P49790,P0DTC6,0.180429
P49790,P0DTC5,0.158025
P49790,P0DTC3,0.208093
P49790,P0DTC1,0.289718
P49790,P0DTF1,0.074687
P49790,P0DTC4,0.23247
P49790,P0DTD3,0.000329
P49790,P0DTC7,0.183336
P49790,P0DTC2,0.204097
P49790,P0DTC9,0.056556
P49790,P0DTC8,0.168267
P49790,P0DTD2,0.218837
P23677,P0DTC3,0.002889
P23677,P0DTD3,0.000329
P23677,P0DTD2,0.00346
P23677,P0DTC4,0.00237
P23677,P0DTC7,0.004187
P23677,P0DTC6,0.00436
P23677,P0DTC5,0.002214
P23677,P0DTC2,0.009585
P23677,P0DTC1,0.04448
P23677,P0DTC9,0.017353
P23677,P0DTC8,0.000727
Q9Y2R2,P0DTC3,0.002855
Q9Y2R2,P0DTC4,0.019688
Q9Y2R2,P0DTC7,0.001315
Q9Y2R2,P0DTC6,0.000882
Q9Y2R2,P0DTC5,0.002249
Q9Y2R2,P0DTC2,0.020744
Q9Y2R2,P0DTC1,0.077801
Q9Y2R2,P0DTC9,0.025657
Q9Y2R2,P0DTC8,0.017439
Q9Y2R2,P0DTD2,0.000882
A6PVL3,P0DTC6,0.000277
A6PVL3,P0DTD2,0.000329
A6PVL3,P0DTD3,0.06275
A6PVL3,P0DTC3,0.025605
A6PVL3,P0DTC4,0.045536
A6PVL3,P0DTC7,0.026937
A6PVL3,P0DTC5,0.035051
A6PVL3,P0DTC2,0.028702
A6PVL3,P0DTC1,0.022145
A6PVL3,P0DTC9,0.003166
A6PVL3,P0DTC8,0.000329
Q9Y2R0,P0DTC3,0.006661
Q9Y2R0,P0DTC4,0.005571
Q9Y2R0,P0DTC7,0.001194
Q9Y2R0,P0DTC5,0.005571
Q9Y2R0,P0DTC2,0.014308
Q9Y2R0,P0DTC1,0.014239
Q9Y2R0,P0DTC9,0.004239
P84550,P0DTC3,0.000173
P84550,P0DTC5,0.000173
P84550,P0DTC9,0.013616
P84550,P0DTC4,0.013564
P84550,P0DTC7,5.2e-05
P84550,P0DTC2,0.012958
P84550,P0DTC1,0.03993
P84550,P0DTC8,0.013391
Q96E14,P0DTC3,0.00763
Q96E14,P0DTC4,0.006228
Q96E14,P0DTC7,5.2e-05
Q96E14,P0DTC5,0.006228
Q96E14,P0DTC2,0.005692
Q96E14,P0DTC1,0.040691
Q96E14,P0DTC9,0.061314
Q9Y2R5,P0DTC3,0.010225
Q9Y2R5,P0DTC4,0.011349
Q9Y2R5,P0DTC7,0.002889
Q9Y2R5,P0DTC5,0.011349
Q9Y2R5,P0DTC2,0.010415
Q9Y2R5,P0DTC1,0.043702
Q9Y2R5,P0DTC9,0.042439
Q9Y2R4,P0DTC3,0.006574
Q9Y2R4,P0DTD2,0.000329
Q9Y2R4,P0DTC4,0.005069
Q9Y2R4,P0DTD3,0.000329
Q9Y2R4,P0DTC7,0.000381
Q9Y2R4,P0DTC6,0.000242
Q9Y2R4,P0DTC5,0.00481
Q9Y2R4,P0DTC2,0.004948
Q9Y2R4,P0DTC1,0.046262
Q9Y2R4,P0DTC9,0.016609
Q9Y2R4,P0DTC8,0.000502
Q9NTQ9,P0DTC6,0.004342
Q9NTQ9,P0DTC3,0.006124
Q9NTQ9,P0DTC5,0.007595
Q9NTQ9,P0DTD2,0.002266
Q9NTQ9,P0DTC9,0.003131
Q9NTQ9,P0DTF1,0.002266
Q9NTQ9,P0DTC4,0.005329
Q9NTQ9,P0DTC7,0.006003
Q9NTQ9,P0DTC2,0.007699
Q9NTQ9,P0DTC1,0.002543
Q5T7P2,P0DTC3,0.003166
Q5T7P2,P0DTC5,0.002197
Q5T7P2,P0DTC9,0.008633
Q5T7P2,P0DTC4,0.002197
Q5T7P2,P0DTC7,5.2e-05
Q5T7P2,P0DTC2,0.002232
Q5T7P2,P0DTC1,0.013235
Q9Y2R9,P0DTC3,0.008806
Q9Y2R9,P0DTC4,0.009844
Q9Y2R9,P0DTC7,0.00218
Q9Y2R9,P0DTC5,0.009706
Q9Y2R9,P0DTC2,0.010052
Q9Y2R9,P0DTC1,0.043754
Q9Y2R9,P0DTC9,0.004913
Q9Y2R9,P0DTC8,0.000138
P29762,P0DTC6,0.003858
P29762,P0DTC4,0.00237
P29762,P0DTC3,0.003166
P29762,P0DTC7,0.003996
P29762,P0DTC5,0.002197
P29762,P0DTC2,0.012803
P29762,P0DTC1,0.035069
P29762,P0DTC9,0.013892
P29762,P0DTC8,0.000173
P29762,P0DTD2,0.004048
Q5T7P6,P0DTC2,0.025224
Q5T7P6,P0DTC6,0.000277
Q5T7P6,P0DTD2,0.000329
Q5T7P6,P0DTD3,0.06275
Q5T7P6,P0DTC7,0.025294
Q5T7P6,P0DTC5,0.031453
Q5T7P6,P0DTC4,0.041937
Q5T7P6,P0DTC3,0.021142
Q5T7P6,P0DTC1,0.021142
Q5T7P6,P0DTC8,0.000329
P30049,P0DTC5,0.010536
P30049,P0DTC2,0.015796
P30049,P0DTC4,0.010536
P30049,P0DTC7,0.002872
P30049,P0DTC3,0.027335
P30049,P0DTC1,0.023131
P30049,P0DTC9,0.005778
P30048,P0DTC5,0.006851
P30048,P0DTC2,0.032646
P30048,P0DTC4,0.026799
P30048,P0DTC7,3.5e-05
P30048,P0DTC3,0.006315
P30048,P0DTC1,0.043148
P30048,P0DTC9,0.02711
P30048,P0DTC8,0.019948
Q9UPU7,P0DTC3,0.003166
Q9UPU7,P0DTC4,0.002197
Q9UPU7,P0DTC7,5.2e-05
Q9UPU7,P0DTC5,0.002197
Q9UPU7,P0DTC2,0.002232
Q9UPU7,P0DTC1,0.020709
Q9UPU7,P0DTC9,0.008633
Q8N8S7,P0DTC3,0.002439
Q8N8S7,P0DTC6,0.000467
Q8N8S7,P0DTC5,0.001747
Q8N8S7,P0DTD2,0.000502
Q8N8S7,P0DTD3,0.00026
Q8N8S7,P0DTC9,0.043684
Q8N8S7,P0DTC4,0.034065
Q8N8S7,P0DTC7,0.000571
Q8N8S7,P0DTC2,0.027871
Q8N8S7,P0DTC1,0.034913
Q8N8S7,P0DTC8,0.03275
Q3C1V9,P0DTC1,0.014187
P30041,P0DTC3,0.005778
P30041,P0DTC2,0.028512
P30041,P0DTD2,0.000882
P30041,P0DTC4,0.026557
P30041,P0DTC7,0.000709
P30041,P0DTC6,0.000882
P30041,P0DTC5,0.005502
P30041,P0DTC1,0.086867
P30041,P0DTC9,0.028304
P30041,P0DTC8,0.021055
P30040,P0DTC6,0.018131
P30040,P0DTC5,0.025605
P30040,P0DTC3,0.022041
P30040,P0DTF1,0.004481
P30040,P0DTD3,0.000329
P30040,P0DTC7,0.017076
P30040,P0DTC4,0.053892
P30040,P0DTC2,0.060483
P30040,P0DTC1,0.064255
P30040,P0DTC9,0.035657
P30040,P0DTC8,0.033339
P30040,P0DTD2,0.014636
P30043,P0DTD2,0.000727
P30043,P0DTD3,0.000329
P30043,P0DTC2,0.005778
P30043,P0DTC4,0.006228
P30043,P0DTC7,0.000692
P30043,P0DTC6,0.000554
P30043,P0DTC5,0.006073
P30043,P0DTC3,0.006488
P30043,P0DTC1,0.029083
P30043,P0DTC9,0.007941
P30043,P0DTC8,0.000727
Q8N6Y1,P0DTC3,0.004308
Q8N6Y1,P0DTD2,0.002872
Q8N6Y1,P0DTC4,0.004481
Q8N6Y1,P0DTC7,0.006522
Q8N6Y1,P0DTC6,0.003028
Q8N6Y1,P0DTC5,0.004308
Q8N6Y1,P0DTC2,0.013927
Q8N6Y1,P0DTC1,0.036868
Q8N6Y1,P0DTC9,0.007249
Q8N6Y1,P0DTC8,0.000173
P30044,P0DTC3,0.005242
P30044,P0DTC2,0.017629
P30044,P0DTC5,0.00628
P30044,P0DTC4,0.013702
P30044,P0DTC7,3.5e-05
P30044,P0DTC1,0.040311
P30044,P0DTC9,0.014498
P30044,P0DTC8,0.007422
P30047,P0DTC5,0.006851
P30047,P0DTD2,0.001211
P30047,P0DTC3,0.005865
P30047,P0DTC4,0.038044
P30047,P0DTC7,0.001384
P30047,P0DTC6,0.001107
P30047,P0DTC2,0.034342
P30047,P0DTC1,0.047577
P30047,P0DTC9,0.042075
P30047,P0DTC8,0.031193
P30046,P0DTD2,0.000882
P30046,P0DTC2,0.017353
P30046,P0DTC4,0.020052
P30046,P0DTC7,0.000744
P30046,P0DTC6,0.000882
P30046,P0DTC5,0.004446
P30046,P0DTC3,0.00372
P30046,P0DTC1,0.051227
P30046,P0DTC9,0.017872
P30046,P0DTC8,0.015605
Q7Z4M0,P0DTC7,0.005017
Q7Z4M0,P0DTC6,0.001557
Q7Z4M0,P0DTC2,0.001315
Q7Z4M0,P0DTC1,0.00654
Q7Z4M0,P0DTD2,0.001073
Q96EF6,P0DTC3,0.002266
Q96EF6,P0DTC4,0.001765
Q96EF6,P0DTC7,1.7e-05
Q96EF6,P0DTC5,0.001765
Q96EF6,P0DTC2,0.001868
Q96EF6,P0DTC1,0.030519
Q96EF6,P0DTC9,0.006799
Q96NR3,P0DTD2,0.002301
Q96NR3,P0DTD3,0.06275
Q96NR3,P0DTC3,0.021297
Q96NR3,P0DTC5,0.031608
Q96NR3,P0DTC4,0.042093
Q96NR3,P0DTC7,0.03083
Q96NR3,P0DTC6,0.006246
Q96NR3,P0DTC2,0.029653
Q96NR3,P0DTC1,0.029948
Q96NR3,P0DTC9,0.000225
Q96NR3,P0DTC8,0.000329
P55789,P0DTD2,0.000606
P55789,P0DTD3,0.000329
P55789,P0DTC2,0.012681
P55789,P0DTC4,0.002924
P55789,P0DTC7,0.000657
P55789,P0DTC6,0.000502
P55789,P0DTC5,0.002734
P55789,P0DTC3,0.005121
P55789,P0DTC1,0.021834
P55789,P0DTC9,0.01128
P55789,P0DTC8,0.000692
Q5EG05,P0DTC4,0.026245
Q5EG05,P0DTC2,0.026228
Q5EG05,P0DTC1,0.051747
Q5EG05,P0DTC9,0.026245
Q5EG05,P0DTC8,0.026245
P25106,P0DTC3,0.048909
P25106,P0DTC6,0.025709
P25106,P0DTC5,0.040138
P25106,P0DTD2,0.018979
P25106,P0DTD3,0.02109
P25106,P0DTC9,0.01846
P25106,P0DTF1,0.021764
P25106,P0DTC4,0.091902
P25106,P0DTC7,0.038961
P25106,P0DTC2,0.05948
P25106,P0DTC1,0.09268
P25106,P0DTC8,0.017526
P55786,P0DTC2,0.010259
P55786,P0DTC5,0.004585
P55786,P0DTC4,0.004689
P55786,P0DTC7,3.5e-05
P55786,P0DTC3,0.004135
P55786,P0DTC1,0.066937
P55786,P0DTC9,0.008235
P55786,P0DTC8,0.000104
P25105,P0DTC3,0.009083
P25105,P0DTC2,0.041712
P25105,P0DTD2,0.010104
P25105,P0DTF1,0.006834
P25105,P0DTC4,0.015744
P25105,P0DTC7,0.016245
P25105,P0DTC6,0.014031
P25105,P0DTC5,0.018079
P25105,P0DTC1,0.039705
P25105,P0DTC9,0.008893
P25105,P0DTC8,6.9e-05
F8WFD2,P0DTC1,0.00045
F8WFD2,P0DTC4,0.005692
F8WFD2,P0DTC3,0.007785
F8WFD2,P0DTC9,0.00327
F8WFD2,P0DTC7,5.2e-05
F8WFD2,P0DTC5,0.005692
F8WFD2,P0DTC2,0.004983
Q9UMZ2,P0DTD2,0.000882
Q9UMZ2,P0DTC3,0.006834
Q9UMZ2,P0DTC4,0.009481
Q9UMZ2,P0DTC7,0.002301
Q9UMZ2,P0DTC6,0.000882
Q9UMZ2,P0DTC5,0.009481
Q9UMZ2,P0DTC2,0.021107
Q9UMZ2,P0DTC1,0.003253
Q9UMZ2,P0DTC9,0.004689
Q9UMZ3,P0DTC3,0.021142
Q9UMZ3,P0DTC6,0.000277
Q9UMZ3,P0DTC5,0.031453
Q9UMZ3,P0DTD2,0.000329
Q9UMZ3,P0DTD3,0.06275
Q9UMZ3,P0DTC4,0.041937
Q9UMZ3,P0DTC7,0.025294
Q9UMZ3,P0DTC2,0.025224
Q9UMZ3,P0DTC1,0.054169
Q9UMZ3,P0DTC8,0.000329
Q8NC44,P0DTC4,0.001471
Q8NC44,P0DTC7,0.00192
Q8NC44,P0DTC5,0.001471
Q8NC44,P0DTC3,0.001471
Q8NC44,P0DTC2,0.001194
Q8NC44,P0DTC1,0.000104
Q8NC44,P0DTC9,0.000606
Q99440,P0DTC1,0.000138
Q14094,P0DTC3,0.002803
Q14094,P0DTD3,0.006419
Q14094,P0DTD2,0.000329
Q14094,P0DTC4,0.005156
Q14094,P0DTC7,0.002768
Q14094,P0DTC6,0.000277
Q14094,P0DTC5,0.004066
Q14094,P0DTC2,0.003477
Q14094,P0DTC1,0.017249
Q14094,P0DTC9,0.000294
Q14094,P0DTC8,0.000329
Q8TAB3,P0DTC3,0.004308
Q8TAB3,P0DTD2,0.00192
Q8TAB3,P0DTC4,0.004308
Q8TAB3,P0DTC7,0.006073
Q8TAB3,P0DTC6,0.002422
Q8TAB3,P0DTC5,0.004308
Q8TAB3,P0DTC2,0.012162
Q8TAB3,P0DTC1,0.022906
Q8TAB3,P0DTC9,0.007076
P08922,P0DTC3,0.003374
P08922,P0DTC6,0.007872
P08922,P0DTC5,0.004515
P08922,P0DTD2,0.005052
P08922,P0DTD3,0.000329
P08922,P0DTC9,0.036159
P08922,P0DTF1,0.001367
P08922,P0DTC4,0.017456
P08922,P0DTC7,0.009533
P08922,P0DTC2,0.020346
P08922,P0DTC1,0.055639
P08922,P0DTC8,0.014567
Q14093,P0DTC3,0.000467
Q14093,P0DTC4,0.000329
Q14093,P0DTD3,0.000329
Q14093,P0DTD2,0.000329
Q14093,P0DTC7,0.000329
Q14093,P0DTC6,0.000242
Q14093,P0DTC5,0.000242
Q14093,P0DTC2,0.00763
Q14093,P0DTC1,0.000329
Q14093,P0DTC8,0.000329
P40926,P0DTC3,0.006038
P40926,P0DTD3,0.000121
P40926,P0DTD2,0.002197
P40926,P0DTC4,0.006159
P40926,P0DTC7,0.00192
P40926,P0DTC6,0.002907
P40926,P0DTC5,0.006021
P40926,P0DTC2,0.015173
P40926,P0DTC1,0.040242
P40926,P0DTC9,0.003893
P40926,P0DTC8,0.000121
P13667,P0DTC6,0.000554
P13667,P0DTC5,0.02493
P13667,P0DTC3,0.02519
P13667,P0DTD3,0.000329
P13667,P0DTC7,0.000727
P13667,P0DTC4,0.025173
P13667,P0DTC2,0.022508
P13667,P0DTC1,0.021315
P13667,P0DTC9,0.001211
P13667,P0DTC8,0.000813
P13667,P0DTD2,0.000727
P13196,P0DTC5,0.006021
P13196,P0DTD2,0.002595
P13196,P0DTC2,0.030899
P13196,P0DTC4,0.028235
P13196,P0DTC7,0.00199
P13196,P0DTC6,0.002595
P13196,P0DTC3,0.008218
P13196,P0DTC1,0.053459
P13196,P0DTC9,0.059151
P13196,P0DTC8,0.022214
A0A1B0GTK4,P0DTC2,0.025224
A0A1B0GTK4,P0DTD2,0.000329
A0A1B0GTK4,P0DTD3,0.06275
A0A1B0GTK4,P0DTC4,0.041937
A0A1B0GTK4,P0DTC7,0.025294
A0A1B0GTK4,P0DTC6,0.000277
A0A1B0GTK4,P0DTC5,0.031453
A0A1B0GTK4,P0DTC3,0.021142
A0A1B0GTK4,P0DTC1,0.021142
A0A1B0GTK4,P0DTC8,0.000329
P51116,P0DTC3,0.002163
P51116,P0DTC5,0.001765
P51116,P0DTC2,0.017041
P51116,P0DTC4,0.017958
P51116,P0DTC7,5.2e-05
P51116,P0DTC1,0.066902
P51116,P0DTC9,0.020242
P51116,P0DTC8,0.016193
Q9HCK5,P0DTC3,0.002232
Q9HCK5,P0DTD3,0.000225
Q9HCK5,P0DTD2,0.004152
Q9HCK5,P0DTC4,0.001955
Q9HCK5,P0DTC7,0.009239
Q9HCK5,P0DTC6,0.006678
Q9HCK5,P0DTC5,0.001695
Q9HCK5,P0DTC2,0.014014
Q9HCK5,P0DTC1,0.071556
Q9HCK5,P0DTC9,0.005744
Q9HCK5,P0DTC8,0.000657
Q9NNZ6,P0DTC3,0.0009
Q9NNZ6,P0DTC6,0.002007
Q9NNZ6,P0DTC5,0.001315
Q9NNZ6,P0DTD2,0.001557
Q9NNZ6,P0DTD3,0.000104
Q9NNZ6,P0DTC9,0.052283
Q9NNZ6,P0DTC4,0.001367
Q9NNZ6,P0DTC7,0.001592
Q9NNZ6,P0DTC2,0.01128
Q9NNZ6,P0DTC1,0.016851
Q9NNZ6,P0DTC8,0.000242
Q15006,P0DTC5,0.002785
Q15006,P0DTC4,0.002785
Q15006,P0DTC7,0.000969
Q15006,P0DTC3,0.002682
Q15006,P0DTC2,0.002647
Q15006,P0DTC1,0.000813
Q15006,P0DTC9,0.001315
Q4ZG55,P0DTD3,0.06275
Q4ZG55,P0DTD2,0.000329
Q4ZG55,P0DTC4,0.049861
Q4ZG55,P0DTC2,0.032249
Q4ZG55,P0DTC7,0.025346
Q4ZG55,P0DTC6,0.000277
Q4ZG55,P0DTC5,0.039376
Q4ZG55,P0DTC3,0.029048
Q4ZG55,P0DTC1,0.021643
Q4ZG55,P0DTC9,0.003979
Q4ZG55,P0DTC8,0.000329
Q15004,P0DTC3,0.006073
Q15004,P0DTC5,0.004498
Q15004,P0DTC9,0.008477
Q15004,P0DTC4,0.004671
Q15004,P0DTC7,3.5e-05
Q15004,P0DTC2,0.012612
Q15004,P0DTC1,0.02192
Q15004,P0DTC8,0.000173
Q15003,P0DTC3,0.005882
Q15003,P0DTC2,0.034325
Q15003,P0DTC4,0.019879
Q15003,P0DTC7,0.012941
Q15003,P0DTC6,0.00237
Q15003,P0DTC5,0.004239
Q15003,P0DTC1,0.021764
Q15003,P0DTC9,0.023754
Q15003,P0DTC8,0.01564
Q15003,P0DTD2,0.001938
Q9NNZ3,P0DTD2,0.000329
Q9NNZ3,P0DTC4,0.075327
Q9NNZ3,P0DTC3,0.021211
Q9NNZ3,P0DTD3,0.06275
Q9NNZ3,P0DTC7,0.025346
Q9NNZ3,P0DTC6,0.000277
Q9NNZ3,P0DTC5,0.031522
Q9NNZ3,P0DTC2,0.047542
Q9NNZ3,P0DTC1,0.04211
Q9NNZ3,P0DTC9,0.033356
Q9NNZ3,P0DTC8,0.03365
O00562,P0DTC3,0.006401
O00562,P0DTC6,0.000536
O00562,P0DTD3,0.004394
O00562,P0DTC4,0.01429
O00562,P0DTC7,0.003235
O00562,P0DTC5,0.005917
O00562,P0DTC2,0.021626
O00562,P0DTC1,0.02846
O00562,P0DTC9,0.014654
O00562,P0DTC8,0.00846
O00562,P0DTD2,0.000571
Q69YI7,P0DTD3,0.000329
Q69YI7,P0DTC4,0.004083
Q69YI7,P0DTC7,0.000363
Q69YI7,P0DTC6,0.000242
Q69YI7,P0DTC5,0.003996
Q69YI7,P0DTC3,0.005571
Q69YI7,P0DTC2,0.003841
Q69YI7,P0DTC1,0.013079
Q69YI7,P0DTC9,0.007664
Q69YI7,P0DTC8,0.000329
Q69YI7,P0DTD2,0.000329
Q8TB45,P0DTC5,0.006799
Q8TB45,P0DTF1,0.006799
Q8TB45,P0DTC7,0.008564
Q8TB45,P0DTC6,0.00827
Q8TB45,P0DTC2,0.005
Q8TB45,P0DTC1,0.029256
Q8TB45,P0DTD2,0.003806
Q15008,P0DTC3,0.006592
Q15008,P0DTC5,0.006747
Q15008,P0DTC2,0.009152
Q15008,P0DTC4,0.006747
Q15008,P0DTC7,5.2e-05
Q15008,P0DTC1,0.045812
Q15008,P0DTC9,0.006297
Q8N2H9,P0DTC5,0.005588
Q8N2H9,P0DTD2,0.010207
Q8N2H9,P0DTF1,0.003391
Q8N2H9,P0DTC4,0.002197
Q8N2H9,P0DTC7,0.015069
Q8N2H9,P0DTC6,0.015363
Q8N2H9,P0DTC3,0.003166
Q8N2H9,P0DTC2,0.010761
Q8N2H9,P0DTC1,0.045657
Q8N2H9,P0DTC9,0.008633
Q86VD7,P0DTC5,0.027785
Q86VD7,P0DTD2,0.000606
Q86VD7,P0DTD3,0.043978
Q86VD7,P0DTC4,0.034428
Q86VD7,P0DTC7,0.022387
Q86VD7,P0DTC6,0.000519
Q86VD7,P0DTC3,0.022526
Q86VD7,P0DTC2,0.032958
Q86VD7,P0DTC1,0.024446
Q86VD7,P0DTC9,0.002128
Q86VD7,P0DTC8,0.000606
Q8N2H3,P0DTC3,0.006367
Q8N2H3,P0DTC4,0.006332
Q8N2H3,P0DTC7,5.2e-05
Q8N2H3,P0DTC5,0.006332
Q8N2H3,P0DTC2,0.005502
Q8N2H3,P0DTC1,0.001401
Q8N2H3,P0DTC9,0.0009
Q96S42,P0DTC3,0.000208
Q96S42,P0DTD2,0.002526
Q96S42,P0DTF1,0.000917
Q96S42,P0DTC4,0.01827
Q96S42,P0DTC7,0.004481
Q96S42,P0DTC6,0.004464
Q96S42,P0DTC5,0.001073
Q96S42,P0DTC2,0.02237
Q96S42,P0DTC1,0.039325
Q96S42,P0DTC9,0.02083
Q96S42,P0DTC8,0.018114
Q9UM73,P0DTC3,0.003616
Q9UM73,P0DTC6,0.010346
Q9UM73,P0DTC5,0.007509
Q9UM73,P0DTD2,0.005917
Q9UM73,P0DTC9,0.035882
Q9UM73,P0DTF1,0.003426
Q9UM73,P0DTC4,0.017405
Q9UM73,P0DTC7,0.011609
Q9UM73,P0DTC2,0.022422
Q9UM73,P0DTC1,0.047594
Q9UM73,P0DTC8,0.013322
Q8N2H4,P0DTC3,0.010761
Q8N2H4,P0DTC6,0.000242
Q8N2H4,P0DTC5,0.010865
Q8N2H4,P0DTD2,0.000329
Q8N2H4,P0DTD3,0.000329
Q8N2H4,P0DTC9,0.007024
Q8N2H4,P0DTC4,0.010951
Q8N2H4,P0DTC7,0.002405
Q8N2H4,P0DTC2,0.010744
Q8N2H4,P0DTC1,0.005225
Q8N2H4,P0DTC8,0.000329
Q8WWZ8,P0DTC3,0.000571
Q8WWZ8,P0DTD2,0.004377
Q8WWZ8,P0DTD3,0.000329
Q8WWZ8,P0DTC5,0.000415
Q8WWZ8,P0DTC4,0.000502
Q8WWZ8,P0DTC7,0.004464
Q8WWZ8,P0DTC6,0.004291
Q8WWZ8,P0DTC2,0.002145
Q8WWZ8,P0DTC1,0.023685
Q8WWZ8,P0DTC9,0.005277
Q8WWZ8,P0DTC8,0.000329
A0PK05,P0DTC6,0.000277
A0PK05,P0DTD2,0.000329
A0PK05,P0DTD3,0.06275
A0PK05,P0DTC4,0.041937
A0PK05,P0DTC7,0.025294
A0PK05,P0DTC5,0.031453
A0PK05,P0DTC3,0.021142
A0PK05,P0DTC2,0.025224
A0PK05,P0DTC1,0.021142
A0PK05,P0DTC8,0.000329
Q8NHM4,P0DTC5,0.000156
Q8NHM4,P0DTC4,0.000156
Q8NHM4,P0DTC7,0.000104
Q8NHM4,P0DTC3,0.000208
Q8NHM4,P0DTC2,0.000138
Q8NHM4,P0DTC1,0.066971
Q8NHM4,P0DTC9,0.005259
Q8NHM5,P0DTC5,0.00481
Q8NHM5,P0DTD2,0.002561
Q8NHM5,P0DTD3,0.000329
Q8NHM5,P0DTC4,0.005
Q8NHM5,P0DTC7,0.002318
Q8NHM5,P0DTC6,0.002664
Q8NHM5,P0DTC3,0.006557
Q8NHM5,P0DTC2,0.009031
Q8NHM5,P0DTC1,0.065899
Q8NHM5,P0DTC9,0.03256
Q8NHM5,P0DTC8,0.00045
A0PK00,P0DTC3,0.027249
A0PK00,P0DTC6,0.000519
A0PK00,P0DTC5,0.039169
A0PK00,P0DTD2,0.000571
A0PK00,P0DTD3,0.06275
A0PK00,P0DTC9,0.003062
A0PK00,P0DTC4,0.049653
A0PK00,P0DTC7,0.028339
A0PK00,P0DTC2,0.032698
A0PK00,P0DTC1,0.02365
A0PK00,P0DTC8,0.000329
Q8WWZ1,P0DTC3,0.000242
Q8WWZ1,P0DTC4,0.014412
Q8WWZ1,P0DTC7,8.7e-05
Q8WWZ1,P0DTC5,0.000173
Q8WWZ1,P0DTC2,0.014706
Q8WWZ1,P0DTC1,0.032422
Q8WWZ1,P0DTC9,0.019515
Q8WWZ1,P0DTC8,0.014239
Q9H7F4,P0DTC2,0.025224
Q9H7F4,P0DTC6,0.000277
Q9H7F4,P0DTD2,0.000329
Q9H7F4,P0DTD3,0.06275
Q9H7F4,P0DTC7,0.025294
Q9H7F4,P0DTC5,0.031453
Q9H7F4,P0DTC4,0.041937
Q9H7F4,P0DTC3,0.021142
Q9H7F4,P0DTC1,0.021142
Q9H7F4,P0DTC8,0.000329
Q8WWZ3,P0DTC3,0.003166
Q8WWZ3,P0DTC6,0.010138
Q8WWZ3,P0DTC5,0.007214
Q8WWZ3,P0DTD2,0.00763
Q8WWZ3,P0DTC9,0.008633
Q8WWZ3,P0DTF1,0.005017
Q8WWZ3,P0DTC4,0.002197
Q8WWZ3,P0DTC7,0.009515
Q8WWZ3,P0DTC2,0.008322
Q8WWZ3,P0DTC1,0.027508
Q0Q474,P0DTD3,0.021142
Q0Q474,P0DTD2,0.213266
Q0Q474,P0DTC4,0.30823
Q0Q474,P0DTF1,0.106763
Q0Q474,P0DTC7,0.223145
Q0Q474,P0DTC6,0.193941
Q0Q474,P0DTC5,0.220567
Q0Q474,P0DTC2,0.194149
Q0Q474,P0DTC1,0.244702
Q0Q474,P0DTC8,0.15171
P51178,P0DTC6,0.002785
P51178,P0DTC5,0.004204
P51178,P0DTC3,0.003512
P51178,P0DTC4,0.020986
P51178,P0DTD3,0.000329
P51178,P0DTC7,0.002249
P51178,P0DTC2,0.023218
P51178,P0DTC1,0.05474
P51178,P0DTC9,0.023944
P51178,P0DTC8,0.017024
P51178,P0DTD2,0.00154
Q9H7F0,P0DTC3,0.021211
Q9H7F0,P0DTC6,0.000277
Q9H7F0,P0DTC5,0.031522
Q9H7F0,P0DTD2,0.000329
Q9H7F0,P0DTD3,0.06275
Q9H7F0,P0DTC4,0.042006
Q9H7F0,P0DTC7,0.025346
Q9H7F0,P0DTC2,0.025847
Q9H7F0,P0DTC1,0.052352
Q9H7F0,P0DTC9,0.011488
Q9H7F0,P0DTC8,0.000329
O15151,P0DTC6,0.011643
O15151,P0DTC5,0.00455
O15151,P0DTC4,0.026816
O15151,P0DTC3,0.006228
O15151,P0DTC7,0.012387
O15151,P0DTC2,0.03275
O15151,P0DTC1,0.056124
O15151,P0DTC9,0.025121
O15151,P0DTC8,0.022266
O15151,P0DTD2,0.008149
Q0Q470,P0DTC3,0.255134
Q0Q470,P0DTD3,0.025294
Q0Q470,P0DTD2,0.289632
Q0Q470,P0DTC4,0.275843
Q0Q470,P0DTF1,0.107316
Q0Q470,P0DTC7,0.356222
Q0Q470,P0DTC6,0.290843
